9.952032505175428811e-01
9.951471707541442724e-01
9.893422018491966341e-01
9.894171626701279143e-01
9.933672786490103102e-01
9.942770159247134032e-01
9.945505151289033563e-01
9.946819854180488640e-01
9.934166907484440756e-01
9.945759284088261376e-01
9.943575584992694338e-01
9.940366922719153786e-01
9.939146982769831995e-01
9.944084130225677720e-01
9.941631643201541690e-01
9.938379880037137015e-01
9.908563348772414514e-01
9.932887338336330307e-01
9.946003632029393193e-01
9.939054376821494508e-01
9.948915403688417536e-01
9.953696373463007951e-01
9.957502662946414729e-01
9.953120974217427586e-01
9.899762578008450831e-01
9.929957642337196022e-01
9.928910381805069463e-01
9.906991498582530253e-01
9.901154642709454334e-01
9.902628200511501833e-01
9.955175723044740188e-01
9.954757706599276501e-01
9.931583541570899731e-01
9.935715992171427757e-01
9.943410192431890726e-01
9.937231536248987140e-01
9.949398868625071168e-01
9.954622352378672545e-01
9.956137777641584918e-01
9.955131634036084032e-01
9.955853794220015374e-01
9.959141164708871230e-01
9.954847199600651564e-01
9.951197088586609674e-01
9.927966359509176053e-01
9.938581530017015497e-01
9.937458786291161195e-01
9.924429249171725642e-01
9.945569582799396180e-01
9.947748171283299357e-01
9.953789122422485036e-01
9.952076675543509721e-01
9.873420060430198042e-01
9.864081648498936872e-01
9.904352342753440785e-01
9.916788662923720077e-01
9.943821897246740704e-01
9.943751718090775293e-01
9.940428311575871811e-01
9.940085684051688242e-01
9.941597999739176794e-01
9.940521505151623805e-01
9.923623138354535911e-01
9.925010373966977051e-01
9.943255008356146618e-01
9.948811086448378083e-01
9.945528918235811977e-01
9.944067384420053335e-01
9.941944836085192527e-01
9.947799408950107614e-01
9.948713241704121302e-01
9.949298713723876419e-01
9.913784799090246125e-01
9.927815669747186433e-01
9.938060708988135650e-01
9.937192118199145163e-01
9.949371703279550339e-01
9.953075187175013383e-01
9.952545574437813292e-01
9.949289223213911848e-01
9.891177739984556849e-01
9.920289962658613847e-01
9.918287078590202199e-01
9.903351291596954598e-01
9.936326332065771316e-01
9.942343698973492572e-01
9.938461316430129422e-01
9.939332504933445778e-01
9.948727002825868970e-01
9.951179358707650247e-01
9.944341778754272054e-01
9.943531298787636752e-01
9.944887178105377146e-01
9.943402306536457402e-01
9.844841240293401574e-01
9.832045955890120759e-01
9.895893401202789930e-01
9.925009383824345832e-01
9.946590515344938543e-01
9.944609380688372857e-01
9.942713597711329010e-01
9.949195480126892255e-01
9.952475284041794046e-01
9.954897777780663537e-01
9.955831852295838891e-01
9.957569580370063678e-01
9.952808112286680720e-01
9.947858293339706393e-01
9.886052384332124632e-01
9.926537956557314191e-01
9.928799537899372085e-01
9.922003990948371488e-01
9.951708555154539226e-01
9.947765660515591746e-01
9.901935467830647042e-01
9.899062676972270047e-01
9.868362108851757020e-01
9.888935364824504859e-01
9.939005503683114862e-01
9.938145246447933623e-01
9.890080426043290629e-01
9.895265020064104577e-01
9.954387117835713505e-01
9.948670438549257478e-01
9.892790506586761623e-01
9.898354884727339487e-01
9.917419703027047229e-01
9.918745039456423607e-01
9.916522831272444050e-01
9.922072770903850314e-01
9.923401175535642160e-01
